Tipo;Tiempo_CR;Tiempo_UTC;Lat;Lon;Profundidad_km;Magnitud_Mw;Acelaracion_cms2;Lugar_mayor_aceleracion
M;14/1/2012 22:34;15/1/2012 04:34;9,943;-84,984;18,4;3,1;1,44;Cruz Roja, Paquera
M;12/1/2012 03:38;12/1/2012 09:38;9,769;-84,006;4;2,2;0,45;Frailes
M;11/1/2012 02:34;11/1/2012 08:34;9,542;-84,872;4;3,1;2,33;Cruz Roja, Jacó
M;9/1/2012 09:35;9/1/2012 15:35;9,992;-83,848;1,6;3,3;4,94;San Rafael, Oreamuno
M;7/1/2012 02:18;7/1/2012 08:18;8,516;-83,063;16,7;3,3;0,9;Oficina Acueducto Laurel, Corredor
M;6/1/2012 17:23;6/1/2012 23:23;9,773;-84,008;9,2;2,6;1,32;Ciudad de los niños, Cartago
M;4/1/2012 05:03;4/1/2012 11:03;9,169;-84,158;35,5;3,3;0,92;Frailes
M;4/1/2012 02:29;4/1/2012 08:29;9,809;-84,535;12,2;2,8;1,4;Cruz Roja, Orotina
M;4/1/2012 01:49;4/1/2012 07:49;9,554;-83,964;22,5;3,1;1,26;Frailes
M;4/1/2012 01:08;4/1/2012 07:08;9,715;-84,085;3;2,6;0,74;Frailes
M;2/1/2012 22:55;3/1/2012 04:55;9,781;-84,004;3;2,7;4,91;Frailes
M;2/1/2012 10:37;2/1/2012 16:37;9,79;-83,997;4;2,7;3,2;Frailes
M;31/12/2011 02:11;31/12/2011 08:11;9,824;-84,048;2,4;2,4;2,14;Escuela Guatuso, Patarra
M;31/12/2011 01:47;31/12/2011 07:46;9,831;-84,021;2,4;2,2;5,53;Escuela Guatuso,Patarra
M;31/12/2011 01:46;31/12/2011 07:46;9,824;-84,025;3,8;2,7;5,53;Escuela Guatuso,Patarra
M;31/12/2011 01:16;31/12/2011 07:16;10,214;-84,579;67;3;1,58;Hosp. Calderón Guardia
M;30/12/2011 12:43;30/12/2011 18:43;9,518;-84,243;36,4;2,9;0,58;Sede UCR, San Ramón
M;30/12/2011 04:16;30/12/2011 10:16;9,825;-84,05;5,9;2,1;1,38;Escuela Guatuso, Patarra
M;30/12/2011 04:15;30/12/2011 10:15;9,848;-84,018;3,2;2,4;1,38;Escuela Guatuso,Patarra
M;30/12/2011 03:00;30/12/2011 09:00;9,859;-84,061;3,2;2,1;2,23;Escuela Guatuso, Patarra
M;29/12/2011 13:08;29/12/2011 19:08;9,849;-84,055;3,2;2,3;1,68;Escuela Guatuso,Patarra
M;28/12/2011 22:25;29/12/2011 04:25;9,852;-84,014;2,7;2,4;1,26;Escuela, Guatuso Patarra
M;28/12/2011 22:21;29/12/2011 04:21;9,871;-84,032;7,3;2,5;2,04;Escuela de Guatuso, Patarra
M;27/12/2011 14:08;27/12/2011 20:08;9,891;-83,98;10,4;2,8;1,27;Hosp. Chacón Paut, Tres Rios
M;27/12/2011 08:43;27/12/2011 14:43;9,845;-84,013;2,5;2,6;3,31;Escuela, Guatuso Patarra
M;26/12/2011 22:15;27/12/2011 04:15;9,684;-84,121;8;3,8;7,24;Frailes
M;26/12/2011 17:56;26/12/2011 23:56;9,842;-84,017;2,5;2,3;1,81;Escuela, Guatuso Patarra
M;26/12/2011 03:22;26/12/2011 09:22;9,822;-84,05;4,8;2,2;1,69;Escuela de Guatuso, Patarra
M;25/12/2011 21:37;26/12/2011 03:37;9,846;-84,015;3,6;2,9;6,19;Escuela, Guatuso Patarra
M;25/12/2011 21:21;26/12/2011 03:21;9,859;-84,046;8,8;2,8;1,92;Frailes
M;25/12/2011 20:58;26/12/2011 02:58;9,888;-84,018;4,3;2,3;1,2;Escuela Guatuso,Patarra
M;25/12/2011 20:17;26/12/2011 02:17;9,865;-84,036;8,2;2,8;1,71;Frailes
M;25/12/2011 19:28;26/12/2011 01:28;9,606;-84,789;20,3;3,4;1,23;Cruz Roja, Paquera
M;25/12/2011 19:11;26/12/2011 01:11;9,87;-84,038;8,2;2,3;1,84;Cruz Roja, Orotina
M;24/12/2011 18:11;25/12/2011 00:11;10,068;-84,274;65,4;3,5;1,77;Ebais, Ciudad Colón
M;24/12/2011 04:39;24/12/2011 10:39;9,846;-84,018;4,2;2,5;3,61;Escuela de Guatuso, Patarra
M;23/12/2011 14:44;23/12/2011 20:44;9,853;-84,012;4,6;2,5;2,19;Escuela, Guatuso Patarra
M;23/12/2011 13:30;23/12/2011 19:30;9,688;-85,237;11;3,4;3,63;Colegio, Cóbano
M;23/12/2011 12:05;23/12/2011 18:05;9,838;-84,014;2;2,5;4,84;Escuela Guatuso,Patarra
M;23/12/2011 05:29;23/12/2011 11:29;9,842;-84,011;2,4;2,4;1,94;Escuela, Guatuso Patarra
M;23/12/2011 00:18;23/12/2011 06:18;9,809;-83,994;6,3;2,2;1,06;Municipalidad de Acosta
M;22/12/2011 23:56;23/12/2011 05:56;9,805;-83,994;8,2;3;14,67;Frailes
M;22/12/2011 23:00;23/12/2011 05:00;9,851;-84,016;3,2;2,8;8,25;Escuela de Guatuso, Patarra
M;22/12/2011 22:39;23/12/2011 04:39;9,793;-84,001;10,4;2,6;1,85;San Rafael, Oreamuno
M;22/12/2011 16:42;22/12/2011 22:42;9,738;-83,91;6,3;2,3;1,01;Casa de Pan, Sta Ma. de Dota
M;22/12/2011 14:22;22/12/2011 20:22;9,84;-84,013;3,8;3,1;9,58;Escuela de Guatuso, Patarra
M;22/12/2011 02:54;22/12/2011 08:54;9,802;-84,289;1,8;2,5;2,33;Municipalidad de Acosta
M;20/12/2011 06:28;20/12/2011 12:27;9,324;-83,848;18,3;3,4;7,15;INS, San Isidro del General
M;19/12/2011 00:35;19/12/2011 06:35;9,986;-83,82;7;3,5;0,82;Ciudad de los niños, Cartago
M;18/12/2011 09:29;18/12/2011 15:29;10,04;-85,297;29,6;3,7;1,95;Colegio,, Cóbano
M;18/12/2011 07:57;18/12/2011 13:57;9,544;-83,91;36,6;3,3;2,75;Escuela de Guatuso, Patarra
M;15/12/2011 20:53;16/12/2011 02:53;10,277;-84,354;4;3,5;5,11;Biblioteca, Ciudad Quesada
M;15/12/2011 11:46;15/12/2011 17:46;9,456;-84,648;17,2;3,9;5,58;Cruz Roja, Jaco
M;14/12/2011 02:55;14/12/2011 08:55;10,01;-83,462;20,4;3,1;2,38;INS, Siquirres
M;13/12/2011 15:41;13/12/2011 21:41;9,654;-84,874;16;3,5;19,1;Cruz Roja, Paquera
M;11/12/2011 01:17;11/12/2011 07:17;8,385;-83,853;24,4;3,9;1,34;Oficina Acueducto, Laurel
M;9/12/2011 10:46;9/12/2011 16:45;9,839;-84,011;3;2,9;10,04;Escuela de Guatuso, Patarra
M;9/12/2011 05:50;9/12/2011 11:50;9,838;-84,007;3;3,1;16,22;Escuela, Guatuso Patarra
M;8/12/2011 07:37;8/12/2011 13:37;11,229;-85,771;164,9;4;1,34;Ingenio Taboga, Cañas
M;4/12/2011 17:11;4/12/2011 23:11;9,506;-84,571;15,1;3,4;8,15;Cruz Roja, Jacó
M;4/12/2011 06:56;4/12/2011 12:56;9,994;-84,039;10,3;2,9;3,81;Hospital Calderon Guardia
A;2/12/2011 01:00;2/12/2011 06:57;8,392;-82,909;26,4;5,3;73,25;Oficina Acueducto Laurel, Corredor
M;30/11/2011 20:59;1/12/2011 02:59;9,752;-83,823;6,7;3,1;2,94;San Rafael, Oreamuno
M;30/11/2011 00:08;30/11/2011 06:08;9,757;-83,829;9;3,1;1,89;San Rafael, Oreamuno
M;29/11/2011 21:45;30/11/2011 03:45;9,752;-83,379;5,3;3;0,76;Bomberos, Puriscal
M;29/11/2011 21:29;30/11/2011 03:29;9,752;-83,829;8;2,8;1,89;Holcim, Cartago
M;29/11/2011 14:46;29/11/2011 20:46;8,735;-82,655;24,6;3,9;12,91;Oficina Acueducto Laurel, Corredor
M;29/11/2011 10:24;29/11/2011 16:24;9,804;-83,994;7,7;2,8;6,94;Frailes
M;28/11/2011 23:45;29/11/2011 05:45;9,799;-83,997;9,5;2,5;3,22;Frailes
M;27/11/2011 00:19;27/11/2011 06:19;10,251;-84,778;75,3;3,6;3,11;Sede UCR, Puntarenas
M;23/11/2011 23:39;24/11/2011 05:38;9,559;-84,526;33,6;3,2;1,71;Cruz Roja, Jacó
M;21/11/2011 09:15;21/11/2011 15:15;10,31;-84,46;86,4;3,8;1,11;Municipalidad Acosta
M;21/11/2011 01:29;21/11/2011 07:29;9,538;-83,888;30;3,4;1,37;Sede UCR, Turrialba
M;18/11/2011 23:44;19/11/2011 05:44;9,509;-83,637;6,5;3,4;1,04;INS, San Isidro de El General
M;18/11/2011 05:06;18/11/2011 11:06;9,756;-83,296;9,9;3,6;1,44;Sede UCR, Turrialba
M;14/11/2011 00:26;14/11/2011 06:26;9,618;-84,183;14,7;3,1;0,84;Frailes
M;12/11/2011 04:24;12/11/2011 10:24;9,353;-84,302;30,2;3,3;1,93;Bomberos, Quepos
M;9/11/2011 18:37;10/11/2011 00:37;9,09;-84,626;33,9;3,8;4,17;Cruz Roja, Jacó
A;7/11/2011 16:38;7/11/2011 22:35;11,6;-85,824;183,4;5,9;37,76;Cruz Roja, Paquera
M;5/11/2011 12:55;5/11/2011 18:55;9,387;-84,594;20,2;3,8;1,49;Cruz Roja, Jaco
M;2/11/2011 13:23;2/11/2011 19:23;9,575;-84,879;14,7;3,3;5,04;Cruz Roja, Paquera
M;2/11/2011 13:03;2/11/2011 19:03;9,562;-84,871;17,4;3,3;2,22;Cruz Roja, Paquera
A;2/11/2011 13:03;2/11/2011 19:01;9,528;-84,887;19,21;5,4;96,03;Cruz Roja, Jacó
M;2/11/2011 02:08;2/11/2011 08:07;9,848;-84,473;42,2;3,5;1,14;Sede UCR, San Pedro
M;1/11/2011 11:31;1/11/2011 17:31;10,176;-85,341;44,6;3,7;2,07;Biblioteca de Nosara
M;31/10/2011 09:13;31/10/2011 15:13;8,447;-82,985;18,4;3,5;1,91;Acueducto de Laurel
M;30/10/2011 08:29;30/10/2011 14:29;9,631;-84,778;16;3,3;2,35;Cruz Roja, Jacó
M;30/10/2011 05:44;30/10/2011 11:44;9,436;-84,243;16,7;3,3;0,62;Frailes
M;26/10/2011 03:51;26/10/2011 09:51;10,3;-84,296;89;3,5;0,84;Municipalidad Acosta
M;25/10/2011 01:47;25/10/2011 07:47;9,522;-84,334;31,1;3,3;1,3;Ebais, Ciudad Colón
M;24/10/2011 21:06;24/10/2011 21:06;9,455;-84,028;44,9;3,2;0,82;Holcim, Cartago
M;23/10/2011 14:13;23/10/2011 20:13;10,229;-84,115;7,6;3,5;7,6;Sede UCR, Fraijanes
M;23/10/2011 14:12;23/10/2011 20:12;10,23;-84,123;7,5;4;21,38;Sede UCR, Fraijanes
M;14/10/2011 04:08;14/10/2011 10:08;9,879;-84,326;9,6;3,3;8,55;Saint Jude School, Santa Ana
M;11/10/2011 22:08;12/10/2011 04:09;9,711;-84,801;18,1;3,2;2,39;Cruz Roja, Paquera
M;9/10/2011 22:04;10/10/2011 04:05;9,389;-83,279;13,4;3,4;2,75;Municipalidad, Buenos Aires
M;9/10/2011 18:16;10/10/2011 00:16;9,404;-83,269;12,2;3,9;4,2;Municipalidad, Buenos Aires
M;6/10/2011 22:07;7/10/2011 04:07;9,488;-83,845;31,2;3,7;10,97;Agua Caliente, Cartago
M;6/10/2011 12:52;6/10/2011 18:52;9,775;-84,013;3,8;2,8;10,35;Frailes
M;5/10/2011 23:47;6/10/2011 05:47;10,005;-83,622;12,2;3,4;4,63;Hosp. William Allen, Turrialba
M;1/10/2011 10:00;1/10/2011 16:00;10,533;-85,528;11,9;4;11,13;Sede UCR, Liberia
M;29/9/2011 20:02;30/9/2011 02:02;9,86;-84,052;3,8;2,6;6,96;Escuela de Guatuso, Patarra
M;29/9/2011 13:14;29/9/2011 19:14;10,246;-83,314;24,2;3,2;1,66;Cruz Roja, Batán
A;28/9/2011 16:27;28/9/2011 22:25;9,348;-83,855;11,59;4,8;31,67;INS, San Isidro del General
M;28/9/2011 00:55;28/9/2011 06:55;9,336;-83,849;17,66;3,3;5,93;INS, San Isidro del General
M;27/9/2011 20:00;28/9/2011 02:00;9,764;-82,86;18,08;3,9;1,25;Holim, Cartago
M;24/9/2011 18:09;25/9/2011 00:09;9,97;-83,657;11,87;2,9;3,33;Sede UCR, Turrialba
M;11/9/2011 16:59;11/9/2011 22:59;8,605;-82,942;44,15;3,8;1,79;Sede UCR, Golfito
M;9/9/2011 16:06;9/9/2011 22:06;8,494;-83,166;10,03;3,7;4,09;Col. Puerto Jimenez
M;9/9/2011 15:30;9/9/2011 21:19;8,516;-83,165;9,58;4,7;14,8;Col. Puerto Jimenez
M;31/8/2011 20:13;1/9/2011 02:13;9,672;-83,947;1,69;2,8;2,08;Ciudad de los niños
M;31/8/2011 18:33;1/9/2011 00:33;9,928;-84,288;68,46;3,6;4,29;Hosp. Calderón Guardia
M;31/8/2011 16:02;31/8/2011 22:02;9,512;-84,235;32,42;3,2;0,65;Sede UCR, San Pedro
M;27/8/2011 05:14;27/8/2011 11:14;10,337;-84,979;61,92;3,4;0,87;Biblioteca, Cañas
M;23/8/2011 06:36;23/8/2011 12:36;9,735;-83,945;3,8;2,5;4,06;Ciudad de los niños, Cartago
M;21/8/2011 05:33;21/8/2011 11:33;9,555;-84,048;57,05;3,5;2,36;Clinica de Hatillo
M;21/8/2011 02:00;21/8/2011 08:00;9,497;-84,097;41,1;3,4;0,88;Hosp. Chacón Paut, Tres Rios
M;15/8/2011 04:09;15/8/2011 10:09;9,404;-84,207;17,63;3,6;11;Bomberos, Quepos
M;15/8/2011 02:43;15/8/2011 08:43;8,351;-82,992;8,85;3,8;7,23;Laurel, Corredores
A;15/8/2011 01:47;15/8/2011 07:45;10,261;-85,376;48,4;4,3;14,55;Sede UCR, Santa Cruz
M;15/8/2011 00:11;15/8/2011 06:11;9,063;-83,961;41,33;3,6;1,32;Sede UCR, Paraiso
M;14/8/2011 17:19;14/8/2011 23:19;9,791;-83,884;2,8;2,5;7,47;Holcim, Cartago
M;13/8/2011 00:49;13/8/2011 06:49;10,072;-83,411;20,37;3;0,93;Sede UCR, Turrialba
M;12/8/2011 13:35;12/8/2011 19:35;9,695;-84,219;42,41;3,3;1,89;Ebais Ciudad Colón
M;11/8/2011 06:52;11/8/2011 12:52;9,785;-84,011;5,1;2,4;2,34;Frailes
M;6/8/2011 01:07;6/8/2011 07:07;9,983;-83,822;2,5;2,8;1,35;Holcim, Cartago
M;4/8/2011 04:44;4/8/2011 10:44;8,479;-83,008;6,27;3;0,97;Laurel, Corredores
A;3/8/2011 23:15;4/8/2011 05:12;8,385;-82,961;25,44;5;41,85;Laurel, Corredores
M;30/7/2011 17:47;30/7/2011 23:47;9,335;-84,239;39,21;3,4;3,2;Frailes
M;30/7/2011 11:58;30/7/2011 17:58;9,953;-84,555;58,65;3,8;7;Hosp. Calderón Guardia
M;29/7/2011 17:19;29/7/2011 23:19;10,161;-84,34;83,3;3,5;3,38;Sede UCR, San Ramóm
M;28/7/2011 18:47;29/7/2011 00:47;8,604;-83,193;9,91;3,2;5,5;Sede UCR, Golfito
M;28/7/2011 11:55;28/7/2011 17:55;9,803;-83,976;4;2,8;3,41;Ciudad de los Niños, Cartago
M;28/7/2011 10:17;28/7/2011 16:17;9,793;-83,972;6;3,1;4,11;Ciudad de los Niños, Cartago
M;28/7/2011 03:24;28/7/2011 09:24;9,794;-83,973;6;3,1;5,02;Ciudad de los Niños, Cartago
M;27/7/2011 23:34;28/7/2011 05:34;9,293;-84,194;31,23;3,2;1,93;Bomberos Quepos
M;26/7/2011 23:50;27/7/2011 05:49;9,189;-84,111;28,5;3,6;0,9;Frailes
M;26/7/2011 12:24;26/7/2011 18:24;9,879;-83,934;6;2,6;3,25;Ciudad de los Niños, Cartago
M;25/7/2011 19:46;26/7/2011 01:46;9,863;-84,044;6;2,6;8,77;Escuela de Guatuso, Patarra
M;24/7/2011 18:18;25/7/2011 00:18;9,428;-84,603;19,2;3,6;3,83;Cruz Roja, Jaco
M;24/7/2011 02:15;24/7/2011 08:15;8,96;-83,607;42,03;3,2;0,39;Municipalidad Puerto Cortez
M;23/7/2011 21:11;24/7/2011 03:11;10,514;-85,977;28,07;3,4;0,7;Parque Santa Rosa
M;23/7/2011 09:15;23/7/2011 15:17;10,511;-86,005;28,79;3,2;3,15;Ingenio Taboga, Cañas
M;23/7/2011 08:42;23/7/2011 14:43;10,511;-86,06;30,19;3,4;0,98;Sede UCR, Santa Cruz
M;23/7/2011 08:12;23/7/2011 14:14;10,504;-86,024;32,35;3,6;1,38;Parque Santa Rosa
A;23/7/2011 07:57;23/7/2011 13:54;10,496;-86,022;40,5;5;74,77;Sede UCR, Santa Cruz
M;22/7/2011 00:51;22/7/2011 06:52;10,8;-85,111;15,88;3,7;1,34;Sede UCR, Liberia
M;21/7/2011 13:55;21/7/2011 19:55;8,164;-83,301;25,04;4,9;9,1;Oficina Acuaducto Laurel
M;21/7/2011 00:39;21/7/2011 06:39;8,967;-84,116;9,83;3,7;0,68;Bomberos, Quepos
M;20/7/2011 19:26;21/7/2011 01:26;9,321;-83,853;13,81;3;0,77;Frailes
M;19/7/2011 23:55;20/7/2011 05:57;10,761;-85,09;8,86;3,4;1,49;Muncipalidad de Upala
M;18/7/2011 13:00;18/7/2011 19:01;9,649;-85,193;19,55;3,5;4,4;Colegio, Cóbano
M;18/7/2011 10:39;18/7/2011 16:39;10,399;-86,309;21,57;4,2;1,31;Sede UCR, Santa Cruz
M;15/7/2011 04:02;15/7/2011 10:03;10,658;-85,497;75,31;3,7;1,58;Biblioteca de Cañas
M;14/7/2011 21:20;15/7/2011 03:20;10,849;-85,161;12,72;3,8;1,3;Muncipalidad de Upala
M;14/7/2011 04:06;14/7/2011 10:06;10,808;-85,155;7,33;4;9,96;Municipalidad de Upala
M;13/7/2011 03:33;13/7/2011 09:33;10,797;-85,115;14,46;3,7;8,85;Muncipalidad de Upala
M;12/7/2011 21:22;13/7/2011 03:22;10,771;-85,057;6,33;3,5;4,8;Municipalidad, Upala
M;12/7/2011 18:36;13/7/2011 00:35;10,769;-85,089;8,32;3,9;19,19;Municipalidad, Upala
M;12/7/2011 15:36;12/7/2011 21:36;10,788;-85,078;5,84;4,3;20,62;Municipalidad, Upala
M;12/7/2011 14:51;12/7/2011 20:51;10,831;-85,131;3,2;4,6;87,45;Municipalidad, Upala
M;12/7/2011 14:30;12/7/2011 20:31;10,769;-85,078;16,24;3,7;11,02;Municipalidad de Upala
A;12/7/2011 14:20;12/7/2011 20:17;10,797;-85,114;9,3;5,3;51,74;Municipalidad, Upala
A;12/7/2011 14:13;12/7/2011 20:11;10,78;-85,068;5;5,5;111,65;Municipalidad, Upala
M;10/7/2011 07:52;10/7/2011 13:52;9,987;-84,28;68,67;3,1;1,1;Frailes
M;8/7/2011 11:00;8/7/2011 17:01;10,033;-83,978;8,12;3,1;2,71;Hospital Chacon Paul, Tres Rios
M;6/7/2011 08:37;6/7/2011 14:37;10,362;-84,251;99,98;3,9;1,2;Ebais, Ciudad Colón
M;5/7/2011 18:00;6/7/2011 00:01;9,349;-83,88;9,57;4;22,54;INS, San Isidro del General
M;5/7/2011 08:05;5/7/2011 14:04;10,476;-83,125;43,64;3,7;1,7;Sede UCR, Limón
M;4/7/2011 18:12;5/7/2011 00:12;10,526;-83,132;38,27;3,8;1,01;Sede UCR, Limón
M;2/7/2011 13:24;3/7/2011 19:24;9,521;-83,615;12,09;3,2;3,48;INS, San Isidro del General
M;30/6/2011 22:49;1/7/2011 04:50;9,119;-83,731;48,7;3,7;1,18;Frailes
M;29/6/2011 13:27;29/6/2011 19:28;9,777;-85,798;22,3;4;16,19;Biblioteca de Nosara
M;29/6/2011 10:33;29/6/2011 16:33;9,413;-84,179;33,7;3,2;4,49;Saint Jude School, Santa Ana
M;29/6/2011 08:57;29/6/2011 14:58;9,919;-84,268;58,1;3,4;0,83;Holcim Cartago
M;28/6/2011 23:41;29/6/2011 04:41;10,812;-85,09;11,6;3,7;21,35;Municipalidad de Upala
M;28/6/2011 23:37;29/6/2011 04:39;10,808;-85,097;5,6;3,6;12,29;Municipalidad de Upala
M;28/6/2011 18:38;29/6/2011 00:36;10,801;-85,085;9,9;3,8;14,49;Municipalidad de Upala
M;28/6/2011 17:44;28/6/2011 23:44;10,783;-85,081;7,8;4,3;93,63;Municipalidad de Upala
M;27/6/2011 03:39;27/6/2011 09:40;8,938;-84,187;12,4;3,9;1,8;Bomberos, Quepos
M;26/6/2011 17:35;26/6/2011 23:35;9,866;-84,045;73,9;3,5;2,8;Hosp. Chacón Paut, Tres Rios
M;21/6/2011 14:43;21/6/2001 20:44;10,037;-83,351;17,8;3,3;1,53;Cruz Roja, Batán
M;19/6/2011 10:34;19/6/2011 16:34;7,207;-82,307;18;5;5,34;Colegio Puerto Jimenez
M;12/6/2011 07:13;12/6/2011 13:14;10,105;-84,616;68,8;3,6;5,56;Biblioteca, Palmares
M;12/6/2011 04:23;12/6/2011 10:23;9,878;-84,161;1;2,5;3,45;Ebais, Ciudad Colón
M;10/6/2011 08:39;10/6/2011 14:40;9,913;-84,648;54,5;3,6;5,9;Cruz Roja, Paquera
M;10/6/2011 04:24;10/6/2011 10:26;9,675;-83,662;8,5;3,5;2,29;INS, San Isidro de El General
M;8/6/2011 18:07;9/6/2011 00:07;9,34;-83,87;10,2;3,9;9,21;INS, San Isidro del General
M;8/6/2011 18:04;9/6/2011 00:04;9,325;-83,858;11,8;3,7;2,32;INS, San Isidro del General
M;3/6/2011 04:40;3/6/2011 10:40;8,404;-83,036;3,2;3,5;1,08;Ofi. Acueducto Laurel
M;2/6/2011 05:24;2/6/2011 11:24;10,408;-86,183;21,9;3,8;3,8;Biblioteca de Nosara
M;1/6/2011 09:07;1/6/2011 15:07;9,517;-84,116;41,6;4,1;4,37;Cruz Roja, Jaco
M;23/5/2011 17:05;23/5/2011 23:06;9,342;-83,685;22,1;3,4;6,83;INS, San Isidro de El General
M;21/5/2011 22:29;22/5/2011 04:28;8,46;-83,016;1,5;3,6;6,21;Oficina Acueducto Laurel, Corredor
A;21/5/2011 02:39;21/5/2011 08:37;8,703;-83,042;25,1;4,4;21,27;Sede UCR, Golfito
M;18/5/2011 05:11;18/5/2011 11:12;9,851;-84,358;59,4;3,5;0,91;Ebais Ciudad Colón
A;13/5/2011 16:50;13/5/2011 22:47;9,955;-84,314;72,8;5,8;200,58;Municipalidad, Acosta
M;13/5/2011 00:10;13/5/2011 06:12;10,597;-84,995;14,1;3,6;1,12;Cruz Roja, Paquera
M;11/5/2011 22:40;12/5/2011 03:42;9,743;-83,871;6;2,7;1,93;Holcim Cartago
M;11/5/2011 04:26;11/5/2011 10:28;9,024;-83,987;13,7;3,5;1,41;Frailes
M;10/5/2011 10:56;10/5/2011 16:56;9,057;-83,944;16,5;3,9;2,42;Sede UCR, Fraijanes
M;7/5/2011 07:56;7/5/2011 13:56;9,875;-83,951;3,3;2,9;3,84;Holcim, Cartago
M;5/5/2011 01:44;5/5/2011 07:45;8,662;-83,237;15,1;3,5;8,83;Sede UCR, Golfito
M;2/5/2011 19:56;3/5/2011 01:55;9,654;-84,223;18,5;3;9,85;Frailes
M;2/5/2011 19:10;3/5/2011 01:11;10,429;-86,18;15,1;4,1;0,8;Sede UCR, Santa Cruz
M;1/5/2011 03:00;1/5/2011 09:00;9,719;-83,929;7,9;3,1;4,05;Cidudad de los niños, Cartago
M;30/4/2011 19:54;1/5/2011 01:55;9,704;-84,458;37,9;3,5;3,05;Cruz Roja, Orotina
A;30/4/2011 02:22;30/4/2011 08:22;7,25;-82,29;10;6;16,61;Colegio Talamanca
M;24/4/2011 18:48;25/4/2011 00:49;8,459;-82,942;16,1;4,6;7,83;Colegio, Puerto Jiménez
M;22/4/2011 18:16;23/4/2011 00:17;9,199;-84,384;51,2;3,2;1,27;Biblioteca, Ciudad Quesada
M;21/4/2011 08:45;21/4/2011 14:45;10,155;-84,257;84,8;4,3;5,82;Cruz Roja, Orotina
M;19/4/2011 06:42;19/4/2011 12:42;9,441;-84,467;41;4,2;12,27;Cruz Roja, Jacó
M;18/4/2011 21:44;19/4/2011 03:45;9,673;-84,695;32,3;4,1;17,48;Cruz Roja de Jacó
M;18/4/2011 02:19;18/4/2011 08:10;8,484;-83,024;2,14;3,3;2,38;Oficina Acueducto, Laurel
M;17/4/2011 18:16;18/4/2011 00:16;9,685;-83,976;1;2,8;6,08;Santa María de Dota
M;12/4/2011 00:11;12/4/2011 06:00;9,519;-84,842;17,8;3,7;8,08;Cruz Roja, Jacó
M;11/4/2011 15:33;11/4/2011 21:34;9,83;-83,23;9,4;3,3;1,77;Sede UCR, Limón
M;7/4/2011 12:29;7/4/2011 18:29;9,293;-83,317;4,3;3,6;11,53;Municipalidad de Buenos Aires
M;6/4/2011 18:59;7/4/2011 00:59;8,961;-84,026;15,8;3,9;2,33;Bomberos, Quepos
M;1/4/2011 01:52;1/4/2011 07:54;9,317;-83,297;9,6;3,4;4,47;Municipalidad, Buenos Aires
M;31/3/2011 16:07;31/3/2011 22:07;9,511;-84,703;21,4;3,8;12,94;Cruz Roja, Jaco
M;30/3/2011 05:21;30/3/2011 11:21;11,139;-85,673;106,1;3,8;0,85;Sede UCR, Santa Cruz
M;29/3/2011 01:18;29/3/2011 07:20;9,813;-84,374;7,6;3;0,8;Municipalidad Acosta
M;26/3/2011 20:47;27/3/2011 02:47;8,405;-82,902;34,9;4,1;4,13;Oficina Acueducto de Laurel
M;25/3/2011 18:10;26/3/2011 00:11;10,601;-85,66;46,6;3,7;3,38;Sede UCR, Santa Cruz
M;19/3/2011 00:05;19/3/2011 06:07;9,888;-84,338;8,1;2,6;2,49;Bliblioteca, Ciudad Quesada
M;13/3/2011 11:34;13/3/2011 17:34;8,703;-83,279;7,1;3,8;7,14;Sede UCR, Golfito
A;11/3/2011 17:32;11/3/2011 23:32;9,86;-85,059;26,3;4,4;13,82;Cruz Roja, Paquera
M;11/3/2011 01:23;11/3/2011 07:23;10,092;-84,218;85,5;3,6;2,5;Ebais, Ciudad Colón
A;9/3/2011 22:25;10/3/2011 04:26;8,134;-82,9;31,6;4,6;14,48;Oficina del Acuaducto, Laurel
M;9/3/2011 02:08;9/3/2011 08:09;9,623;-84,213;18,1;2,9;2,72;Municipalidad de Acosta
M;9/3/2011 01:26;9/3/2011 07:27;9,465;-84,544;20,9;3,1;1,82;Cruz Roja, Jaco
M;8/3/2011 09:00;8/3/2011 15:01;10,088;-85,767;16,4;3,7;20,15;Biblioteca de Nosara
M;8/3/2011 01:44;8/3/2011 07:45;10,143;-85,016;48,8;3,2;0,36;Sede UCR, Puntarenas
M;4/3/2011 02:14;4/3/2011 08:14;10,202;-84,285;84,6;4;4,99;Cruz Roja, Jaco
A;3/3/2011 00:44;3/3/2011 06:42;9,196;-84,052;81,1;4,5;11,33;Bomberos, Quepos
A;28/2/2011 16:11;28/2/2011 22:09;10,023;-82,839;31;4,5;24,38;Sede UCR, Limón
M;26/2/2011 07:20;26/2/2011 13:21;8,876;-84,077;19,3;3,9;1,89;Bomberos, Quepos
M;26/2/2011 05:12;26/2/2011 11:11;8,919;-84,077;13,6;4,6;5,25;Bomberos, Quepos
A;20/2/2011 19:33;21/2/2011 01:31;10,225;-84,913;62,6;4,8;30,93;Cruz Roja, Paquera
M;20/2/2011 07:06;20/2/2011 13:06;8,963;-83,965;15,3;4;1,84;Bomberos, Quepos
M;15/2/2011 22:39;16/2/2011 04:39;10,82;-83,447;10,82;3,3;0,76;Cruz Roja, La Virgen
M;15/2/2011 21:05;16/2/2011 03:06;9,978;-83,793;9,8;3,2;0,85;Hosp. William Allen, Turrialba
M;14/2/2011 09:11;14/2/2011 15:11;9,367;-82,788;25,6;4;6,95;Colegio de Talamanca
